N,P,K,ph,temperature,humidity,label
111,40,25,6.187455798999999,24.48469200000001,84.44932014,cotton
131,35,18,7.0576933660000005,24.49112609,82.24415809,cotton
135,43,16,6.720449769,23.47986888,81.73049149,cotton
100,46,18,6.4316895060000006,24.18586246,76.04203958,cotton
123,39,24,7.453106264,25.00755095,78.17952126,cotton
117,56,15,7.368258226,25.99237426,77.0543546,cotton
121,36,24,7.352401887,23.66457347,81.69105088,cotton
101,58,18,6.652143699,25.66891439,81.38103349,cotton
107,42,24,6.144631795,22.04612876,84.62978302,cotton
100,41,22,7.318802162000001,22.4204752,84.55794703,cotton
125,39,21,7.954629324,25.03149561,82.21276599,cotton
105,60,23,6.207652157,23.53371386,77.21705554,cotton
102,46,19,6.631005298,22.77076388,82.5993307,cotton
131,49,22,7.306918817000001,25.49848236,79.9751579,cotton
139,35,15,5.898293044,25.248679,83.4630147,cotton
108,36,19,7.238566893,22.78249615,77.51235009,cotton
118,45,23,7.977651226,23.37044424,77.43198948,cotton
107,51,22,5.983075895,24.86560781,78.22080815,cotton
125,60,17,6.785723961,24.14386157,84.51591287,cotton
113,37,20,7.393441155,25.03300222,79.04368718,cotton
131,52,16,6.486068274,23.65724079,84.47601498,cotton
115,48,16,7.175934962,25.54359718,84.09229796,cotton
113,38,25,7.388265887999999,22.00085141,79.47270984,cotton
111,41,18,6.10539819,23.64328417,78.1258666,cotton
111,53,19,6.419536555,23.96436009,78.02763149,cotton
122,48,16,6.307585854,24.65425757,75.6350708,cotton
108,46,17,6.93221485,24.3017998,84.87668973,cotton
132,41,22,7.810865753,24.29144926,81.02453404,cotton
103,42,17,6.527541661,24.29470232,84.61527627,cotton
133,50,25,7.569454601,25.72180042,81.19666206,cotton
127,37,18,7.041065585,24.87663664,76.30050373,cotton
110,39,25,7.208795456,22.60612115,77.34264002,cotton
131,38,19,6.814341946,23.86814008,75.68339729,cotton
108,38,24,7.442217061,23.41022496,76.43836957,cotton
122,40,17,6.854558957,24.96440768,81.31677618,cotton
111,50,15,7.884550475,25.16820129,80.30351815,cotton
140,40,17,6.006085786,22.72767171,77.07598065,cotton
100,40,20,7.432043735,22.45145981,76.25674874,cotton
123,50,16,6.498052108,23.04920461,75.53835214,cotton
107,36,21,6.205263534,25.29250148,75.66653335,cotton
118,50,19,6.360812227,22.95604064,82.33733678,cotton
103,51,20,7.0466074339999984,22.80213132,84.14668447,cotton
133,57,19,7.947011366,23.54234715,75.98203329,cotton
129,47,20,6.281913857999999,24.41212325,80.80343786,cotton
116,52,19,6.114525877,22.94276687,75.37170612,cotton
114,40,23,6.7539780610000015,25.53676123,81.13668716,cotton
131,60,17,7.4250413160000015,25.32023717,81.79475917,cotton
107,43,18,6.745104394,22.426733,81.53480799,cotton
123,44,21,7.6411165689999985,25.78544484,75.00539324,cotton
112,49,25,6.470135478,25.68959532,77.90621048,cotton
119,44,15,7.091992365,22.14593688,82.85975490000001,cotton
130,59,19,6.520403794,25.07278712,82.50257909,cotton
127,53,24,6.127939627999999,22.21506982,76.17851932,cotton
134,52,18,7.994679507000001,23.9643129,76.59175937,cotton
109,36,18,7.524707577,25.40059227,76.53237965,cotton
100,48,17,7.827877817999999,23.7805123,83.03878838,cotton
132,52,19,6.436691764,24.16402322,76.7433897,cotton
102,37,25,5.907930899,25.31468463,77.91757121,cotton
111,39,22,6.135025006,22.60361557,80.35090459999998,cotton
117,51,15,6.044556594,22.9535715,78.71555832,cotton
136,36,24,7.59781958,22.74446976,80.41198458,cotton
134,56,18,6.691268104,23.80834611,83.91902605,cotton
112,54,15,6.1754923060000015,25.46228792,81.56641891,cotton
105,56,15,7.272316208999999,25.96779712,81.97904282,cotton
140,45,15,5.801047545,25.5308271,80.04662756,cotton
126,46,25,6.757457943,24.43847399,81.69801729,cotton
106,49,24,6.983395572999999,23.03887865,76.47039772,cotton
121,53,19,7.976889497999999,23.51308653,76.72621429,cotton
108,60,17,6.558902588,22.75805656,76.75768356,cotton
116,56,17,7.979090365,24.71252544,77.7293114,cotton
100,52,19,7.903528672999999,23.45969093,82.44777468,cotton
129,43,16,6.73210948,25.5503704,77.85055621,cotton
118,44,23,6.6916904760000016,22.08458267,82.82904143,cotton
117,43,25,7.839849298,24.68854799,78.51206972,cotton
126,37,21,6.61448588,25.84997269,84.16855231,cotton
120,48,16,7.456971816,22.46054478,75.40989245,cotton
102,45,16,7.2942193,23.65629976,77.52425987,cotton
131,56,20,7.762647875,22.00817088,81.83896111,cotton
114,40,17,6.363406102000001,24.32630461,80.13456404,cotton
101,37,18,7.63737841,22.92360984,82.68738535,cotton
106,46,20,6.2006719760000015,23.43821725,78.63388824,cotton
113,38,20,6.364729934,22.10718988,78.58320116,cotton
102,53,21,6.913678684,23.03814028,76.11021529,cotton
110,39,18,7.766259768999999,24.54795322,75.39752705,cotton
107,58,15,7.55606399,23.73868041,75.77503808,cotton
120,60,15,7.288377241,22.31871914,83.86129998,cotton
89,47,38,6.002524871,25.52468965,72.24850829,jute
60,37,39,6.033485257000001,26.59104992,82.94164078,jute
63,41,45,7.121933578999999,25.29781791,86.88705350000002,jute
86,40,39,6.207459637,25.72100868,88.16513579,jute
96,41,40,6.090060478,23.58419277,72.00460848,jute
100,35,36,6.346715209,25.31042337,72.01364411,jute
63,37,43,6.661957897000001,23.41798979,85.08640476,jute
70,43,40,6.176860192,24.35564134,88.80391021,jute
67,55,44,7.251847296,26.284017,75.14640198,jute
74,40,40,6.386259977999999,25.13842773,83.12053888,jute
89,53,44,7.319735475,24.88692811,71.91711523,jute
74,46,45,6.025028997000001,25.75734909,88.36668522,jute
89,41,38,6.344751947000001,23.12844351,74.68322732,jute
60,55,40,7.02777956,24.9949957,88.95692783,jute
67,43,38,7.299304715,25.21622704,70.88259632,jute
70,38,35,7.014063944,24.39736241,79.26861738,jute
74,49,38,7.4880144039999985,23.31410442,71.4509053,jute
90,40,39,6.626503893,25.72668885,81.86171563,jute
82,35,44,6.239011,26.96656378,78.21047693,jute
73,45,37,6.742688094,23.70467146,74.63745355,jute
85,53,38,6.588017308,24.90075709,73.84186449,jute
81,56,36,7.097586415,23.39605743,72.60512854,jute
84,55,38,6.956682742999999,26.8748389,79.78725152,jute
80,45,42,7.380396262,23.1426498,74.99739774,jute
76,54,45,6.176618831,24.29496635,77.62976013,jute
76,56,39,6.551130445,24.39459498,89.89106506,jute
81,40,45,6.427726565,25.7629429,80.76238215,jute
76,44,45,6.740947635,25.4879684,84.48235878,jute
69,47,40,6.130136384,25.37122686,76.2403666,jute
82,40,45,6.667633355,26.21312799,81.70476368,jute
69,57,35,6.1868143920000005,24.30748599,78.54340987,jute
81,36,38,6.334837865,23.76554749,87.98329901,jute
67,60,38,7.16214284,24.79853023,78.53037059,jute
72,51,40,7.422318499,23.20683504,74.09956958,jute
65,39,45,6.768001309,23.66805429,70.89000744,jute
78,50,43,6.348441469,25.12417673,85.72530641,jute
77,52,41,6.097294061,23.89069041,83.46409075,jute
89,52,42,6.14132902,23.09433785,81.45139295,jute
62,49,37,7.479248124,24.21744605,82.85284045,jute
90,48,45,6.509174788999999,24.06475727,71.31342851,jute
66,47,36,6.57256106,24.85441411,74.44070479999998,jute
80,52,39,7.165696848,26.41915161,76.85691248,jute
89,52,45,7.207457207999999,24.89326318,77.01222585,jute
77,51,44,7.124333547000001,23.25583402,82.7015932,jute
94,37,41,6.4635387070000005,24.7634518,87.06071115,jute
75,41,35,6.856833064,24.97042599,78.62697699,jute
60,55,36,7.132389299,26.12797248,80.49172597,jute
62,56,35,6.235357637999999,25.97825807,81.65769588,jute
84,40,42,6.704273839,26.2830571,73.35763537,jute
100,56,40,7.433313409,26.38905406,83.31240346,jute
75,56,44,6.109478059,25.2746335,73.7459581,jute
78,46,42,7.095413294,23.09499564,78.45959697,jute
82,48,36,6.352076782999999,25.79351957,81.76904006,jute
100,58,41,6.6587699910000016,23.17403323,87.88255345,jute
88,50,40,7.0518224720000005,25.63215038,79.95150917,jute
67,41,40,7.333143205,25.84879500000001,87.81661683,jute
72,42,43,6.352771037,26.56767277,80.90424543,jute
89,40,43,7.124050134,26.24532085,72.97198375,jute
89,57,43,6.998787171,26.91515043,73.19897535,jute
61,41,44,6.537914957999999,24.36972377,82.11319791,jute
79,45,43,7.171054239,25.71901283,79.15532398,jute
84,40,43,7.228268227999999,25.01157559,88.33130229999998,jute
98,43,35,7.319952206,25.40785911,76.44048625,jute
75,36,44,6.613341342999999,23.28081,74.27607475,jute
89,58,35,6.096838784,23.98651719,82.09053379,jute
91,41,37,6.132570522999999,24.48556447,83.20630007,jute
77,48,36,7.36008498,25.86705009,84.09985284,jute
66,58,35,7.321619041,23.5643831,79.46283115,jute
62,59,41,7.175170657000001,24.2248758,74.89465426,jute
82,35,35,7.299076163,25.49386782,86.97061481,jute
61,41,35,6.842966478999998,24.97178693,79.47557931,jute
99,57,38,6.356295567999999,24.80624984,82.09281674,jute
70,42,43,6.508342839,23.16814977,76.66724969,jute
90,59,35,7.098227926,24.25133493,89.86454053,jute
73,43,42,6.310699968,26.58361011,78.00774772,jute
67,46,44,7.093328631,26.82489244,78.20392774,jute
84,37,42,6.691074249,25.49674786,81.13449097,jute
72,41,36,6.187746776,24.09874353,80.57226761,jute
71,56,37,6.491506245,23.18866654,86.20899734,jute
64,53,38,6.855362875,26.24347471,78.51063754,jute
65,54,39,7.124571593,23.75091572,71.14782585,jute
60,58,37,6.067302109,26.13871511,79.1188943,jute
86,39,43,6.432051512,26.14576648,71.23690851,jute
90,50,44,6.253408852000001,26.91643698,73.48655995,jute
91,38,36,7.287318722999999,26.5232969,77.17331847,jute
87,48,38,7.161865733,23.81579631,80.94023552,jute
72,41,36,6.065898282999999,26.50838667,86.84264005,jute
71,54,35,7.311077075,26.63952463,70.95705996,jute
82,46,41,6.581693772,23.325013100000003,79.79609448,jute
71,52,43,6.732826127,26.47549543,73.96164569,jute
80,43,43,6.014572075,23.78756036,74.36794079,jute
77,55,43,6.663559451,25.49941707,75.99987588,jute
95,57,41,6.434610995,23.24925555,73.65346838,jute
63,47,35,7.432768147000001,26.98582182,89.05587886,jute
93,43,38,6.987332927000001,23.61475336,86.14290267,jute
87,44,43,6.718725189,23.87484465,86.79261344,jute
88,52,39,6.880204617,23.92887902,88.07112278,jute
90,39,37,6.86106911,24.81441246,81.68688879,jute
90,39,43,6.7693455,24.44743944,82.286484,jute
84,38,43,7.26158085,26.57421679,73.81994896,jute
91,21,26,7.261313694,26.33377983,57.36469955,coffee
107,21,26,7.235070264,26.45288458,55.32222678,coffee
83,38,35,7.18915558,25.70822684,52.88667115,coffee
108,24,31,6.431899747999999,24.12832546,56.18107663,coffee
116,28,34,6.42321105,23.44372334,60.39523266,coffee
116,23,25,6.869720196,23.4123707,52.26994674,coffee
109,31,27,6.973839707000001,23.05951896,50.40609436,coffee
89,25,34,7.184801627000001,23.07895447,63.65861483,coffee
118,18,32,6.351823783,27.6496114,51.11044023,coffee
111,32,34,6.392048018,25.46743689,69.35161206,coffee
84,36,28,6.119892347,26.7350622,55.55164819,coffee
85,33,25,6.910823945,26.20811417,52.50987966,coffee
99,15,27,6.501157208,27.0424167,57.27927475,coffee
81,30,31,7.027585558999999,24.65090184,51.93952357,coffee
95,39,29,7.13411409,27.35152643,55.99375012,coffee
81,34,30,6.6477659970000005,25.17787724,62.26244581,coffee
80,15,28,6.703270635,23.11438731,68.00096043,coffee
104,20,26,7.493191968,27.22783677,52.95261751,coffee
109,29,28,6.724688502999999,23.26316991,60.51600210000001,coffee
100,32,26,6.043485685,25.234661,57.53161469,coffee
100,24,28,7.101661011,25.59535262,57.72920846,coffee
83,21,28,7.466900682999999,25.5674832,60.49244602,coffee
120,23,28,6.877799264,25.67324193,51.29043632,coffee
104,26,30,6.410992833,24.40726724,62.65692638,coffee
108,33,31,7.393825704,23.69287069,66.76090123,coffee
91,25,26,7.482414225,24.53460016,66.99765375,coffee
86,26,27,6.081172981,27.13140403,52.89368299,coffee
98,18,27,6.516312148,27.56088634,68.49299897,coffee
111,27,31,6.0433309510000015,23.59302313,55.27564977,coffee
84,39,35,6.959404135,23.17714381,52.13864034,coffee
98,27,27,7.238109556,24.71384065,51.29142534,coffee
118,21,34,7.234258375,24.38534644,64.72543073,coffee
103,27,31,6.691541233,27.15998538,51.59100753,coffee
82,24,33,6.809593554,26.53543168,67.09608099,coffee
86,31,35,6.485761419,27.01207284,60.76645256,coffee
88,35,35,6.784460602,27.55906475,58.45742907,coffee
84,27,29,7.167092586,23.32293161,53.00366334,coffee
120,40,33,6.73410539,24.23850608,54.30329632,coffee
106,40,30,6.779984384,23.42611644,64.10651528,coffee
113,21,33,7.277422737999999,26.02241444,55.83288958,coffee
117,34,25,7.21270048,24.83846178,56.7685316,coffee
80,30,25,7.487266991,26.24092174,65.64381357,coffee
88,21,27,7.231166546,24.43011925,66.02411187,coffee
113,33,34,6.559817161000002,26.00373964,62.144510200000006,coffee
87,23,28,6.979590627,26.22367404,62.26594559,coffee
113,15,29,6.779230041,27.09617155,63.55324262,coffee
98,29,30,6.217974349,25.64004392,61.03273481,coffee
97,29,27,7.205078785,27.74576987,54.36976075,coffee
85,35,32,6.854011265,26.24928198,54.28617819,coffee
82,29,35,6.246872394,26.67377159,52.24226285,coffee
103,33,25,6.911066044,27.10210397,55.74973320000001,coffee
112,17,28,6.777417989,27.62975458,61.26002598,coffee
99,19,33,6.273741983,27.536454700000004,55.51673151,coffee
120,20,34,6.906124587000001,23.56960509,50.56339727,coffee
114,27,28,7.162802357,24.99451759,57.93250202,coffee
100,40,35,6.9557873510000015,27.56441788,54.41094079,coffee
108,35,25,6.971963169,23.98143338,61.10935084,coffee
115,31,30,6.840927967000001,24.22984659,67.37768353,coffee
87,28,30,6.536676653,25.60153969,68.66257977,coffee
82,24,26,6.089443602999999,24.31274458,53.57285558,coffee
94,26,27,7.456460375,26.36629861,52.25738495,coffee
87,28,35,6.759211911,26.5602777,57.1621814,coffee
118,40,35,7.460174812000001,26.35034208,58.50650238,coffee
87,38,29,6.652642579,25.20406808,57.88370456,coffee
92,40,30,6.026287448,23.35723208,55.18792166,coffee
97,22,26,6.074190142000001,23.60567546,59.68849145,coffee
99,40,32,7.0455430560000005,24.18471151,69.94807345,coffee
89,28,33,6.9932360010000005,26.44414097,53.83876189,coffee
112,39,29,6.726528895,26.12492233,63.37479229,coffee
111,28,26,6.937352845,27.77363343,64.47858698,coffee
114,20,26,7.27905689,25.55656667,62.67087838,coffee
117,26,30,7.079850922,27.92374437,67.96910852,coffee
111,29,31,6.136286518,26.05968403,52.31098539,coffee
119,30,28,6.5052036960000015,26.35770906,64.57578034,coffee
116,40,33,7.042089492000001,24.91370487,54.15319242,coffee
95,37,35,6.348337518999998,27.31317116,68.42333909999999,coffee
86,40,33,7.432322234,26.1387869,52.26311691,coffee
117,37,32,6.787658922,23.1069385,67.06230539,coffee
105,18,35,6.743417121,23.52648086,68.44030686,coffee
109,23,25,7.00733163,25.11711046,68.48030408,coffee
80,18,31,7.303033217,24.02952505,58.84880599,coffee
101,31,26,6.861235184,26.70897548,69.71184111,coffee
103,33,33,7.131435858,26.71717393,50.50148528,coffee
93,26,27,7.288211994,24.59245684,56.46829641,coffee
104,35,28,6.983732393,27.51006055,50.66687215,coffee
116,36,25,6.172090205,27.57847581,58.52534263,coffee
107,38,29,6.35118177,26.65069302,57.56695719,coffee
101,33,33,6.908671378999999,26.97251562,62.0183627,coffee
107,31,31,6.766184468,23.17124551,52.97841162,coffee
99,16,30,6.392791654,23.52652084,65.44340921,coffee
103,40,30,6.3483162570000005,27.30901814,55.196224,coffee
118,31,34,6.123796057000001,27.54823036,62.88179198,coffee
106,21,35,7.4285236339999985,25.627355,57.04151119,coffee
116,38,34,6.020947179,23.29250318,50.04557009,coffee
97,35,26,6.334610249,24.91461008,53.74144743,coffee
107,34,32,6.78006386,26.77463708,66.4132686,coffee
99,15,27,6.086922359,27.41711238,56.63636248,coffee
118,33,30,6.362607851,24.13179691,67.22512329,coffee
117,32,34,6.758792552,26.2724184,52.12739421,coffee
104,18,30,6.779832611000002,23.60301571,60.39647474,coffee
